entity_id,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_d18096b0a5b7b70f,ent_d18096b0a5b7b70f,ent_d18096b0a5b7b70f,加强对经过货舱尤其是散货舱的各透气管、测量管的检查和保养,加强对经过货舱尤其是散货舱的各透气管测量管的检查和保养,加强对经过货舱尤其是散货舱的各透气管、测量管的检查和保养,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[461],461,"[""eocc_f08ba634f31ebd7d""]",eocc_f08ba634f31ebd7d
ent_d19aef8bd620615d,ent_d19aef8bd620615d,ent_d19aef8bd620615d,对定时进行检查调整,对定时进行检查调整,对定时进行检查调整,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[466],466,"[""eocc_0ae36d76cc693a95""]",eocc_0ae36d76cc693a95
ent_d1d9469c8ab570d2,ent_d1d9469c8ab570d2,ent_d1d9469c8ab570d2,恶劣海况产生轴系不正常振动使主机平衡器受力大大增加,恶劣海况产生轴系不正常振动使主机平衡器受力大大增加,恶劣海况产生轴系不正常振动使主机平衡器受力大大增加,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[459],459,"[""eocc_231915a4b9efa8e6""]",eocc_231915a4b9efa8e6
ent_d1f77743ebe69746,ent_d1f77743ebe69746,ent_d1f77743ebe69746,货舱,货舱,货舱,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[461],461,"[""eocc_d25d508fb876ba3d""]",eocc_d25d508fb876ba3d
ent_d2371daeda3a7c2e,ent_d2371daeda3a7c2e,ent_d2371daeda3a7c2e,应对进、回油阀调节杆长度及锁紧程度进行测量和检查,应对进回油阀调节杆长度及锁紧程度进行测量和检查,应对进、回油阀调节杆长度及锁紧程度进行测量和检查,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[481],481,"[""eocc_6f00d8d6b238754c""]",eocc_6f00d8d6b238754c
ent_d2643bf492ca1cc1,ent_d2643bf492ca1cc1,ent_d2643bf492ca1cc1,缸头起动阀,缸头起动阀,缸头起动阀,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[489, 510]",489|510,"[""eocc_14e7bea3db175b90"", ""eocc_3013b318ed285993""]",eocc_14e7bea3db175b90|eocc_3013b318ed285993
ent_d26653dde3111ea5,ent_d26653dde3111ea5,ent_d26653dde3111ea5,JH 轮主机第 6 缸后主轴承螺栓断裂事故,jh轮主机第6缸后主轴承螺栓断裂事故,JH 轮主机第 6 缸后主轴承螺栓断裂事故,事故案例,事故案例,"[""事故案例""]",事故案例,,"{""时间"": ""1995 年 4 月 11 日""}",[501],501,"[""eocc_c8999f3a00c52ee3""]",eocc_c8999f3a00c52ee3
ent_d26c2a9137b72c72,ent_d26c2a9137b72c72,ent_d26c2a9137b72c72,40 cm 长的裂缝,40cm长的裂缝,40 cm 长的裂缝,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,"{""长度"": ""40 cm""}",[506],506,"[""eocc_ba169840e3cdefb3""]",eocc_ba169840e3cdefb3
ent_d283971189925020,ent_d283971189925020,ent_d283971189925020,扫气道,扫气道,扫气道,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[484],484,"[""eocc_16237d2d4398ef0e""]",eocc_16237d2d4398ef0e
ent_d29b461ceac390c9,ent_d29b461ceac390c9,ent_d29b461ceac390c9,中间轴承油位玻璃管,中间轴承油位玻璃管,中间轴承油位玻璃管,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[500],500,"[""eocc_56034412f37d1b9c""]",eocc_56034412f37d1b9c
ent_d29c896cfeda3bc9,ent_d29c896cfeda3bc9,ent_d29c896cfeda3bc9,无法修复,无法修复,无法修复,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[488],488,"[""eocc_6daed87085b73ed7""]",eocc_6daed87085b73ed7
ent_d2ab68a1f48556e7,ent_d2ab68a1f48556e7,ent_d2ab68a1f48556e7,进气阀头落入气缸,进气阀头落入气缸,进气阀头落入气缸,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[490],490,"[""eocc_82562d615761ea40""]",eocc_82562d615761ea40
ent_d2b1f9bed6258940,ent_d2b1f9bed6258940,ent_d2b1f9bed6258940,活塞环不正常磨损,活塞环不正常磨损,活塞环不正常磨损,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},"[461, 495]",461|495,"[""eocc_726b6b65472e82b8"", ""eocc_9d067864556f3c74""]",eocc_726b6b65472e82b8|eocc_9d067864556f3c74
ent_d2d346d0c595d38d,ent_d2d346d0c595d38d,ent_d2d346d0c595d38d,上报急需备件,上报急需备件,上报急需备件,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[462],462,"[""eocc_0e880f103afd6884""]",eocc_0e880f103afd6884
ent_d2de85bbf0b50e4a,ent_d2de85bbf0b50e4a,ent_d2de85bbf0b50e4a,性能下降,性能下降,性能下降,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[498],498,"[""eocc_424bfc238e5ecc87""]",eocc_424bfc238e5ecc87
ent_d35a199697fac10e,ent_d35a199697fac10e,ent_d35a199697fac10e,第 1 缸,第1缸,第 1 缸,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[466, 474, 485, 493, 505, 507]",466|474|485|493|505|507,"[""eocc_11d6b46bfe43dc6a"", ""eocc_4e93c0498a417c7b"", ""eocc_552f12426da21f91"", ""eocc_8d6c4a0ec794eff3"", ""eocc_96c7bd0fccf4a0d9"", ""eocc_cc75dbe6127e3f2d""]",eocc_11d6b46bfe43dc6a|eocc_4e93c0498a417c7b|eocc_552f12426da21f91|eocc_8d6c4a0ec794eff3|eocc_96c7bd0fccf4a0d9|eocc_cc75dbe6127e3f2d
ent_d3b2d3b4b94f27a6,ent_d3b2d3b4b94f27a6,ent_d3b2d3b4b94f27a6,主机 No.8 缸,主机no8缸,主机 No.8 缸,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[463],463,"[""eocc_911903f00233e0a7""]",eocc_911903f00233e0a7
ent_d3f729b80163f3df,ent_d3f729b80163f3df,ent_d3f729b80163f3df,头部凹陷,头部凹陷,头部凹陷,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[485],485,"[""eocc_2e2ce6c9ae8c3f46""]",eocc_2e2ce6c9ae8c3f46
ent_d40c3e80fdaa5848,ent_d40c3e80fdaa5848,ent_d40c3e80fdaa5848,主机长期燃用含海水且不洁净的燃油,主机长期燃用含海水且不洁净的燃油,主机长期燃用含海水且不洁净的燃油,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[506],506,"[""eocc_bde415f74f7df8c7""]",eocc_bde415f74f7df8c7
ent_d44b587f0dd69053,ent_d44b587f0dd69053,ent_d44b587f0dd69053,更换全部机架为同类机型二手件,更换全部机架为同类机型二手件,更换全部机架为同类机型二手件,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[512],512,"[""eocc_fdb22fff959bdae1""]",eocc_fdb22fff959bdae1
ent_d4828ddb82bc2a52,ent_d4828ddb82bc2a52,ent_d4828ddb82bc2a52,冒黑烟,冒黑烟,冒黑烟,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},"[460, 485, 493]",460|485|493,"[""eocc_2ba7cd6572b2a2fb"", ""eocc_352b47068e5c745a"", ""eocc_f271cdb5e2ed6e69""]",eocc_2ba7cd6572b2a2fb|eocc_352b47068e5c745a|eocc_f271cdb5e2ed6e69
ent_d4f676d521a05dc9,ent_d4f676d521a05dc9,ent_d4f676d521a05dc9,定时对每个缸逐一排放,定时对每个缸逐一排放,定时对每个缸逐一排放,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[495],495,"[""eocc_b9bba596f2b603ab""]",eocc_b9bba596f2b603ab
ent_d4f7f523873d946e,ent_d4f7f523873d946e,ent_d4f7f523873d946e,各处滤器,各处滤器,各处滤器,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[483],483,"[""eocc_a01c1663dd8d71af""]",eocc_a01c1663dd8d71af
ent_d4f81cde0a779abb,ent_d4f81cde0a779abb,ent_d4f81cde0a779abb,滚轮导套机构,滚轮导套机构,滚轮导套机构,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[464],464,"[""eocc_1e01f049933e32c4""]",eocc_1e01f049933e32c4
ent_d56ca4be939aebff,ent_d56ca4be939aebff,ent_d56ca4be939aebff,申请公证人员共同取样,申请公证人员共同取样,申请公证人员共同取样,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[509],509,"[""eocc_222677f20f98c35a""]",eocc_222677f20f98c35a
ent_d5ad56386551ee58,ent_d5ad56386551ee58,ent_d5ad56386551ee58,机损,机损,机损,事故类别,事故类别,"[""事故类别""]",事故类别,,{},[484],484,"[""eocc_d9695e2c6ce8e947""]",eocc_d9695e2c6ce8e947
ent_d5ee6aaaac8058d8,ent_d5ee6aaaac8058d8,ent_d5ee6aaaac8058d8,轴承壳很烫手,轴承壳很烫手,轴承壳很烫手,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[499],499,"[""eocc_54dd2244798ff2d8""]",eocc_54dd2244798ff2d8
ent_d5f1c2dec16585cd,ent_d5f1c2dec16585cd,ent_d5f1c2dec16585cd,漏气,漏气,漏气,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[511],511,"[""eocc_9e99dc2d9421bca1""]",eocc_9e99dc2d9421bca1
ent_d60c54d8a39adcc7,ent_d60c54d8a39adcc7,ent_d60c54d8a39adcc7,主机循环油柜,主机循环油柜,主机循环油柜,设备部件,设备部件,"[""设备部件""]",设备部件,,"{""事发时实际存油"": ""7.5m³"", ""事发时油深"": ""0.44m"", ""容积"": ""17.5m³"", ""正常低位报警油深对应体积"": ""9.3m³""}",[469],469,"[""eocc_e9d5991a1c73bacf""]",eocc_e9d5991a1c73bacf
ent_d6399fed0c552e44,ent_d6399fed0c552e44,ent_d6399fed0c552e44,不经磨合就很快加速,不经磨合就很快加速,不经磨合就很快加速,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[475],475,"[""eocc_ba3a4eaa2a98d4c1""]",eocc_ba3a4eaa2a98d4c1
ent_d64aaf7eceb4aa50,ent_d64aaf7eceb4aa50,ent_d64aaf7eceb4aa50,扫气压力只有 0.002,扫气压力只有0002,扫气压力只有 0.002,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[462],462,"[""eocc_133b4e6e1a9e3001""]",eocc_133b4e6e1a9e3001
ent_d65368732c58beb7,ent_d65368732c58beb7,ent_d65368732c58beb7,柱塞损伤,柱塞损伤,柱塞损伤,事故案例,事故案例,"[""事故案例""]",事故案例,,{},[483],483,"[""eocc_c24b6d7ffd09dd59""]",eocc_c24b6d7ffd09dd59
ent_d6f5ac66678abfdf,ent_d6f5ac66678abfdf,ent_d6f5ac66678abfdf,合金层,合金层,合金层,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[500],500,"[""eocc_df0b3c9af495a71a""]",eocc_df0b3c9af495a71a
ent_d76e83bad8064f10,ent_d76e83bad8064f10,ent_d76e83bad8064f10,未加强观察检查,未加强观察检查,未加强观察检查,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[463],463,"[""eocc_ef010ca748b29903""]",eocc_ef010ca748b29903
ent_d7a5ace2f02cff5c,ent_d7a5ace2f02cff5c,ent_d7a5ace2f02cff5c,第 1、2、3 道令,第123道令,第 1、2、3 道令,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[507],507,"[""eocc_3cf7473b111073d1""]",eocc_3cf7473b111073d1
ent_d7c75fe6586ae87b,ent_d7c75fe6586ae87b,ent_d7c75fe6586ae87b,转出下半块轴承,转出下半块轴承,转出下半块轴承,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[500],500,"[""eocc_d88d5e98e252bb8e""]",eocc_d88d5e98e252bb8e
ent_d7dc89fa0640c679,ent_d7dc89fa0640c679,ent_d7dc89fa0640c679,搭上转车机盘车,搭上转车机盘车,搭上转车机盘车,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[476],476,"[""eocc_83348812f6cc10b4""]",eocc_83348812f6cc10b4
ent_d7f6698ed0340d22,ent_d7f6698ed0340d22,ent_d7f6698ed0340d22,结碳,结碳,结碳,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[467],467,"[""eocc_c7a15f3320189e07""]",eocc_c7a15f3320189e07
ent_d83eb62cd82a21ae,ent_d83eb62cd82a21ae,ent_d83eb62cd82a21ae,裂纹烧穿,裂纹烧穿,裂纹烧穿,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[485],485,"[""eocc_0208bf2d681a3695""]",eocc_0208bf2d681a3695
ent_d84551be7d6c0d94,ent_d84551be7d6c0d94,ent_d84551be7d6c0d94,敲坏缸头和活塞头,敲坏缸头和活塞头,敲坏缸头和活塞头,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[491],491,"[""eocc_3222454690c29e8a""]",eocc_3222454690c29e8a
ent_d89629229db1ea2e,ent_d89629229db1ea2e,ent_d89629229db1ea2e,中速机故障,中速机故障,中速机故障,事故类别,事故类别,"[""事故类别""]",事故类别,,{},[491],491,"[""eocc_c5f65fcfbb1cd1d0""]",eocc_c5f65fcfbb1cd1d0
ent_d8bc665dc9e43797,ent_d8bc665dc9e43797,ent_d8bc665dc9e43797,混油阶段,混油阶段,混油阶段,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[482],482,"[""eocc_11d4b9de7dc40d9c""]",eocc_11d4b9de7dc40d9c
ent_d8d0381fc768a874,ent_d8d0381fc768a874,ent_d8d0381fc768a874,拆除缸头起动阀控制空气管，用两块 18 mm 厚钢板封堵起动空气进口,拆除缸头起动阀控制空气管用两块18mm厚钢板封堵起动空气进口,拆除缸头起动阀控制空气管，用两块 18 mm 厚钢板封堵起动空气进口,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[489],489,"[""eocc_86c67507b2e37174""]",eocc_86c67507b2e37174
ent_d8fcf4c6f35ec465,ent_d8fcf4c6f35ec465,ent_d8fcf4c6f35ec465,破坏转子动平衡,破坏转子动平衡,破坏转子动平衡,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[498],498,"[""eocc_01b92868b9860b05""]",eocc_01b92868b9860b05
ent_d91184542e697213,ent_d91184542e697213,ent_d91184542e697213,轴套尺寸不对,轴套尺寸不对,轴套尺寸不对,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[498],498,"[""eocc_fec21b828aa9248a""]",eocc_fec21b828aa9248a
ent_d925821e3de6ee7b,ent_d925821e3de6ee7b,ent_d925821e3de6ee7b,敲击柱塞弹簧,敲击柱塞弹簧,敲击柱塞弹簧,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[482],482,"[""eocc_f6b0f48ac549f135""]",eocc_f6b0f48ac549f135
ent_d946bed6647fb563,ent_d946bed6647fb563,ent_d946bed6647fb563,缸头,缸头,缸头,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[489, 491, 498, 509, 511]",489|491|498|509|511,"[""eocc_0a8543dc54b92347"", ""eocc_137ad487b17799b9"", ""eocc_73d1ee01ea566429"", ""eocc_790bc01b9631cdc9"", ""eocc_9cc6bf686bcd14a8""]",eocc_0a8543dc54b92347|eocc_137ad487b17799b9|eocc_73d1ee01ea566429|eocc_790bc01b9631cdc9|eocc_9cc6bf686bcd14a8
ent_d95a0a09d3df54ce,ent_d95a0a09d3df54ce,ent_d95a0a09d3df54ce,货舱起火,货舱起火,货舱起火,事故案例,事故案例,"[""事故案例""]",事故案例,,{},[484],484,"[""eocc_f28c639e872aeb9d""]",eocc_f28c639e872aeb9d
ent_d985308b4e176b6b,ent_d985308b4e176b6b,ent_d985308b4e176b6b,曲拐箱,曲拐箱,曲拐箱,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[476],476,"[""eocc_67c69a46fa1092b2""]",eocc_67c69a46fa1092b2
ent_d98968449e39f150,ent_d98968449e39f150,ent_d98968449e39f150,裂纹,裂纹,裂纹,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[473],473,"[""eocc_baee53f898ae95fc""]",eocc_baee53f898ae95fc
ent_d9922298e0f646d2,ent_d9922298e0f646d2,ent_d9922298e0f646d2,第 4 缸,第4缸,第 4 缸,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[473, 474, 493]",473|474|493,"[""eocc_00b6dfc8b1ce29cc"", ""eocc_ee7edcb5fb07ae25"", ""eocc_fce383399fe1f4d2""]",eocc_00b6dfc8b1ce29cc|eocc_ee7edcb5fb07ae25|eocc_fce383399fe1f4d2
ent_da3ac246ad2c6c4c,ent_da3ac246ad2c6c4c,ent_da3ac246ad2c6c4c,钢板,钢板,钢板,设备部件,设备部件,"[""设备部件""]",设备部件,,"{""厚度"": ""18 mm""}",[489],489,"[""eocc_78381e5d48f7ca6e""]",eocc_78381e5d48f7ca6e
ent_da642eb66f43e46d,ent_da642eb66f43e46d,ent_da642eb66f43e46d,附件损坏,附件损坏,附件损坏,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[511],511,"[""eocc_5715c197d2dc6554""]",eocc_5715c197d2dc6554
ent_dab4416c2380aa90,ent_dab4416c2380aa90,ent_dab4416c2380aa90,岸边,岸边,岸边,地点,地点,"[""地点""]",地点,,{},[468],468,"[""eocc_b54f06977d730ab4""]",eocc_b54f06977d730ab4
ent_dac9a35e6623a0f7,ent_dac9a35e6623a0f7,ent_dac9a35e6623a0f7,更换备用缸套和活塞令后装复,更换备用缸套和活塞令后装复,更换备用缸套和活塞令后装复,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[484],484,"[""eocc_b39e3c987037437e""]",eocc_b39e3c987037437e
ent_db0c0776e0bbf797,ent_db0c0776e0bbf797,ent_db0c0776e0bbf797,铝矿粉从油舱透气管上的穿孔、腐蚀破损处进入燃油舱,铝矿粉从油舱透气管上的穿孔腐蚀破损处进入燃油舱,铝矿粉从油舱透气管上的穿孔、腐蚀破损处进入燃油舱,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[460],460,"[""eocc_422e7505c2bc5229""]",eocc_422e7505c2bc5229
ent_db3114b64b1d4952,ent_db3114b64b1d4952,ent_db3114b64b1d4952,主机供气不足,主机供气不足,主机供气不足,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[488],488,"[""eocc_c95fa81f5c80050d""]",eocc_c95fa81f5c80050d
ent_db7a9f7ae67036ad,ent_db7a9f7ae67036ad,ent_db7a9f7ae67036ad,废气端轴承,废气端轴承,废气端轴承,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[497],497,"[""eocc_66287314cc5cc40e""]",eocc_66287314cc5cc40e
ent_db804fbd1cbbb249,ent_db804fbd1cbbb249,ent_db804fbd1cbbb249,缸套冷却水套底部遭损坏,缸套冷却水套底部遭损坏,缸套冷却水套底部遭损坏,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[512],512,"[""eocc_b83e3587569631a4""]",eocc_b83e3587569631a4
ent_db9c8606bae3021b,ent_db9c8606bae3021b,ent_db9c8606bae3021b,墨尔本港,墨尔本港,墨尔本港,地点,地点,"[""地点""]",地点,,{},"[486, 487]",486|487,"[""eocc_a976968ca20018b4"", ""eocc_d125a168005049d1""]",eocc_a976968ca20018b4|eocc_d125a168005049d1
ent_dbbdc997b563606b,ent_dbbdc997b563606b,ent_dbbdc997b563606b,轮机员必须认真阅读主管设备说明书,轮机员必须认真阅读主管设备说明书,轮机员必须认真阅读主管设备说明书,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[463],463,"[""eocc_00ff0f30c9d60012""]",eocc_00ff0f30c9d60012
ent_dbed135e9b4939fa,ent_dbed135e9b4939fa,ent_dbed135e9b4939fa,更换第 2 缸缸套和水套,更换第2缸缸套和水套,更换第 2 缸缸套和水套,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[505],505,"[""eocc_898ee73c2a459da7""]",eocc_898ee73c2a459da7
ent_dc3027a1b66d9fd8,ent_dc3027a1b66d9fd8,ent_dc3027a1b66d9fd8,开启机油泵冲刷油路,开启机油泵冲刷油路,开启机油泵冲刷油路,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[503],503,"[""eocc_87e60d87d3c47f56""]",eocc_87e60d87d3c47f56
ent_dc30599d1b87cf6d,ent_dc30599d1b87cf6d,ent_dc30599d1b87cf6d,发现损坏必须及时修理,发现损坏必须及时修理,发现损坏必须及时修理,防范要求,防范要求,"[""防范要求""]",防范要求,,{},[461],461,"[""eocc_87e77727f5338622""]",eocc_87e77727f5338622
ent_dc4313fd224044de,ent_dc4313fd224044de,ent_dc4313fd224044de,第 2 缸缸头,第2缸缸头,第 2 缸缸头,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[509],509,"[""eocc_9cb30d612b1ccb1a""]",eocc_9cb30d612b1ccb1a
ent_dc488e1245f654fd,ent_dc488e1245f654fd,ent_dc488e1245f654fd,打坏活塞、缸头等部件,打坏活塞缸头等部件,打坏活塞、缸头等部件,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[491],491,"[""eocc_09d880037f69fce0""]",eocc_09d880037f69fce0
ent_dc959c37d9056d60,ent_dc959c37d9056d60,ent_dc959c37d9056d60,超负荷运行,超负荷运行,超负荷运行,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[484],484,"[""eocc_5c0671523f67a00e""]",eocc_5c0671523f67a00e
ent_dc9ea7f4f00ba922,ent_dc9ea7f4f00ba922,ent_dc9ea7f4f00ba922,拆下断裂的凸轮轴,拆下断裂的凸轮轴,拆下断裂的凸轮轴,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[513],513,"[""eocc_79156ad84aa7e430""]",eocc_79156ad84aa7e430
ent_dc9ff205cb3f8cde,ent_dc9ff205cb3f8cde,ent_dc9ff205cb3f8cde,透平增压器,透平增压器,透平增压器,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[467],467,"[""eocc_e663696d9f7433a8""]",eocc_e663696d9f7433a8
ent_dca150844d2b409e,ent_dca150844d2b409e,ent_dca150844d2b409e,风机端叶轮,风机端叶轮,风机端叶轮,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[462],462,"[""eocc_ab067d911103bfdf""]",eocc_ab067d911103bfdf
ent_dcaa6f88bce84de8,ent_dcaa6f88bce84de8,ent_dcaa6f88bce84de8,对主机曲轴进行抛光修正并配加厚轴承,对主机曲轴进行抛光修正并配加厚轴承,对主机曲轴进行抛光修正并配加厚轴承,处置措施,处置措施,"[""处置措施""]",处置措施,,{},[501],501,"[""eocc_9135ee85c11b3c23""]",eocc_9135ee85c11b3c23
ent_dcc15422c1135ace,ent_dcc15422c1135ace,ent_dcc15422c1135ace,××轮主机排气阀断裂掉入气缸事故,轮主机排气阀断裂掉入气缸事故,××轮主机排气阀断裂掉入气缸事故,事故案例,事故案例,"[""事故案例""]",事故案例,,{},[489],489,"[""eocc_748f740c0d1a39a1""]",eocc_748f740c0d1a39a1
ent_dce91c57d1a441bd,ent_dce91c57d1a441bd,ent_dce91c57d1a441bd,滚轮,滚轮,滚轮,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[464, 465]",464|465,"[""eocc_04219aeaa78c9ed6"", ""eocc_9c08c05697f1f859""]",eocc_04219aeaa78c9ed6|eocc_9c08c05697f1f859
ent_dd21bad72d75b6a6,ent_dd21bad72d75b6a6,ent_dd21bad72d75b6a6,活塞环咬死,活塞环咬死,活塞环咬死,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},"[461, 466]",461|466,"[""eocc_24400ecd49f76ed2"", ""eocc_8961b9bd7dc228cd""]",eocc_24400ecd49f76ed2|eocc_8961b9bd7dc228cd
ent_dd5ce02eff40dbcb,ent_dd5ce02eff40dbcb,ent_dd5ce02eff40dbcb,缸头螺栓底部机架宽度尺寸减少,缸头螺栓底部机架宽度尺寸减少,缸头螺栓底部机架宽度尺寸减少,原因因素,原因因素,"[""原因因素""]",原因因素,,"{""改进方"": ""KAWASAKI 厂""}",[513],513,"[""eocc_74dd9583769de6bf""]",eocc_74dd9583769de6bf
ent_ddb382125416f372,ent_ddb382125416f372,ent_ddb382125416f372,扫气箱高温报警,扫气箱高温报警,扫气箱高温报警,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[492],492,"[""eocc_5fa06bdcc931c83b""]",eocc_5fa06bdcc931c83b
ent_ddcdaa80d511d916,ent_ddcdaa80d511d916,ent_ddcdaa80d511d916,排烟温度升高到 525℃以上,排烟温度升高到525以上,排烟温度升高到 525℃以上,故障损伤,故障损伤,"[""故障损伤""]",故障损伤,,{},[471],471,"[""eocc_7ae76122b906c7b2""]",eocc_7ae76122b906c7b2
